Namespace(lexinterface=False, toinitfile=None, frominitfile='', mysqlconfigfile='/home/ssubrahmanya/.my.cnf', dbengine='mysql', corpdb='ssubrahmanya', corptable='msg_essays', correl_field='user_id', message_field='message', messageid_field='message_id', date_field='updated_time', lexicondb='dlatk_lexica', encoding='utf8mb4', useunicode=True, language='en', feattable='feat$roberta_ba_meL11con$msg_essays$user_id', n=[1], metafeats=True, lextable='', wordTable=None, colloc_table='test_collocs', colloc_column='feat', feature_type_name=None, gzipcsv='', categories='', feat_blacklist='', feat_whitelist='', valuefunc=<function main.<locals>.<lambda> at 0x7f6ebd73d1c0>, lexvaluefunc=<function main.<locals>.<lambda> at 0x7f6ebd73d300>, pocc=0.01, pmi=3.0, minfeatsum=0, topicfile='', numtopicwords=15, topiclexicon='', topiclist='', topiclexmethod='csv_lik', weightedlexicon=False, numbins=None, flexiplotfile='', groupidrange=None, masktable=None, embmodel='bert-base-uncased', embclass=None, tokenizermodel=None, embaggs=['mean'], emblayeraggs=['concatenate'], transwordaggs=['mean'], emblayers=None, embnocontext=False, embtablename=None, batchsize=32, embkeepmsg=False, listfeattables=False, showtables=False, describetables=False, viewtables=False, createrandsample=None, createcopiedtable=None, extension=None, top_messages=False, outcometable='big5_user_id', outcomefields=['avg_from_wave_openness_score', 'avg_from_wave_conscientious_score', 'avg_from_wave_extravert_score', 'avg_from_wave_agreeable_score', 'avg_from_wave_neurotic_score'], outcomecontrols=[], cattobinfields=[], cattointfields=[], outcomeinteraction=[], fold_column='fold', test_folds=None, featnames=['honor'], groupfreqthresh=0, outputdir='.', outputname='/chronos_data/ssubrahmanya/summary-mem/output/big5_user_id_roberta-base_L11_ridgecv', maxtcwords=100, showfeatfreqs=True, tcfilter=True, featlabelmaptable='', featlabelmaplex='', bracketlabels='', compTagcloud=False, compTCsample1=[], compTCsample2=[], csv=True, pickle=False, sort=False, whitelist=False, blacklist=False, spearman=False, logisticReg=False, cohensd=False, IDP=False, auc=False, zScoreGroup=False, p_correction_method='BH', bonferroni=True, nvalue=True, confint=True, freq=True, tagcloudcolorscheme='multi', cleancloud=False, weightedsample='', low_variance_thresh=0.0, minabseffectsize=0.0, interactions=False, bootstrapp=0, maxP=0.05, groupswhere='', mediation=False, mediationboot=False, mediationbootnum=1000, outcomepathstarts=[], outcomemediators=[], feat_as_path_start=False, feat_as_outcome=False, feat_as_control=False, no_features=False, mediationcsv=False, mediationsummary=True, mediation_style='baron', adapttable=None, adaptcolumns=None, model='ridgecv', turn_off_backoff_model=False, combmodels=['ridgecv'], sparse=False, folds=5, outlier_to_mean=False, picklefile='', allcontrolsonly=True, nolang=False, controlcombosizes=[], res_controls=False, pred_csv=True, prob_csv=False, weightedeval=None, standardize=True, featureselection='', featureselectionstring='', train_bootstraps=None, train_bootstraps_ns=None, addngrams=False, addngramsfromtok=False, use_collocs=False, include_sub_collocs=False, colloc_pmi_thresh=3.0, addcharngrams=False, lowercaseonly=True, addlextable=False, addcorplextable=False, addphrasetable=False, addpostable=False, pos_ngram=False, addldafeattable=None, printtokenizedlines=None, printjoinedfeaturelines=None, addtopiclexfromtopicfile=False, addtimexdiff=False, addpostimexdiff=False, addwnnopos=False, addwnpos=False, addfkscore=False, addpnames=None, embaddfeat=False, sembaddfeat=False, lexicon_normalization=False, multicategory_normalization=False, addtokenized=False, addsenttokenized=False, addsentperrow=False, addparses=False, addsegmented=False, segmentationModel='ctb', addtweettok=False, addtweetpos=False, addldamsgs=None, addoutcomefeats=False, langfilter=[], lightenglishfilter=False, cleanmessages=False, deduplicate=False, spamfilter=None, addmessageid=None, ldamsgtbl='messages_en_lda$msgs_en_tok_a30', createdists=False, addner=False, ttestfeats=False, featoccfilter=False, combinefeattables=None, addfeatnorms=False, addstdfeats=False, featcollocfilter=False, createcollocscores=False, featcorrelfilter=False, maketopiclabelmap=False, tfidf=False, featgroupoutcomes=False, aggregategroup=False, archetypesimilarity=None, interpolategroup=None, printcsv=None, printfreqcsv=None, printnumgroups=False, densifytable=None, correlate=False, rmatrix=False, combormatrix=False, topicdupefilter=False, tagcloud=False, topictc=False, topictagcloudcolorscheme='blue', corptopictc=False, makewordclouds=False, maketopicwordclouds=False, makealltopicwordclouds=False, keepduplicates=False, useFeatTableFeats=False, outcomeWithOutcome=False, outcomeWithOutcomeOnly=False, outputInteractionTerms=False, interactionDdla=None, ddlaSignificance=0.001, ddlaFiles=None, ddlaTagcloud=False, multir=False, trainregression=False, testregression=False, combotestregression=True, predictregression=False, controladjustreg=False, testcombregression=[], predictrtofeats=None, predictRtoOutcomeTable=None, predictalltofeats=None, fsparams=False, kbest=None, pcacomp=None, adaptationfactors=None, factorselectiontype='rfe', numoffactors=None, pairedfactors=False, report=False, factoraddition=False, factoradaptation=False, residualizedfactoradaptation=False, trainclassifiers=False, testclassifiers=False, combotestclassifiers=False, predictclassifiers=False, roc=False, predictctofeats=None, predictprobstofeats=None, predictCtoOutcomeTable=None, regrToLex=None, classToLex=None, stratifyfolds=False, prefixsupergroups=False, trainclasstoreg=False, testclasstoreg=False, predictclasstoreg=False, reducertolexicon=None, supertopics=None, reducedlexicon=None, fitreducer=False, n_components=None, transformdrtofeats=None, cca=0, penaltyFeats=None, penaltyOutcomes=None, ccaOutcomesVsControls=False, ccaPermute=0, predictCcaCompsFromModel=False, newSQLtable=None, usexfeats=False, usexcontrols=False, savemodels=False, loadmodels=False, barplot=False, scatterplot=False, featflexibin=False, skipbinstep=False, preservebintable=False, descplot=False, loessplot='', estimate_lda_topics=False, mallet_path='/opt/mallet/bin/mallet', save_lda_files=None, lda_lexicon_name=None, no_lda_lexicon=False, num_topics=100, num_lda_threads=4, num_stopwords=50, extra_lda_stopwords=None, no_lda_stopping=False, lda_alpha=5.0, lda_beta=0.01, lda_iterations=1000, integrationmethod='', featureselectionparams=None)

row_id,outcome,model_controls,mae,mae_folds,mse,mse_folds,N,num_features,R,r,R2,R2_folds,r_folds,r_p,r_p_folds,rho,rho_folds,rho_p,rho_p_folds,se_mae_folds,se_mse_folds,se_R2_folds,se_r_folds,se_r_p_folds,se_rho_folds,se_rho_p_folds,se_train_mean_mae_folds,test_size,train_mean_mae,train_mean_mae_folds,train_size,{model_desc},{modelFS_desc},w/ lang.
1,avg_from_wave_agreeable_score,()1,1.7899349751113713,1.7899349751113713,5.083454553117553,5.083454553117554,120,768,0.29377946881304723,0.3234846751713584,0.08630637629607618,0.009448899698991275,0.39703349502150853,0.00031347049312000175,0.30724846784965687,0.3301866148443045,0.3956792590068063,0.00023050226330475785,0.25570223104671425,0.13062922794563478,0.5829481809422045,0.06253648715832502,0.08793594029016599,0.09171500826691793,0.0964933486088501,0.08507637233184358,0.14124403944513333,12,0.7950155888390519,1.9363640740740742,108,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
2,avg_from_wave_conscientious_score,()1,2.102923760330703,2.102923760330703,6.673662058839399,6.673662058839399,120,768,0.1225958835386706,0.22347394350256647,0.015029750660627283,-0.06294537439899792,0.34133503084382405,0.014146412068537364,0.38794199756736536,0.20451407606986746,0.27301227620094626,0.02505017361215996,0.5165868228904582,0.11160276569137716,0.807142878184706,0.05441630102079457,0.07299564461774262,0.097760319076699,0.08009778716586803,0.1035076801275757,0.12075563071004412,12,0.792614972059166,2.1243595216049385,108,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
3,avg_from_wave_extravert_score,()1,2.745843033124545,2.745843033124545,11.248960421165487,11.248960421165489,120,768,nan,0.030784353318893218,-0.04852660362171801,-0.33290474131620956,0.15746170359531533,0.7385492709312032,0.5915650747599324,0.035317377235738655,0.14855594247223838,0.7017549662350859,0.5723520239194198,0.21186344704964574,1.385602508655356,0.08930202653314921,0.05851181630632175,0.09456654107070687,0.06604954299531322,0.08525006787041575,0.2201495994360179,12,0.5640263660660009,2.6964491820987657,108,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
4,avg_from_wave_neurotic_score,()1,2.090334719257019,2.090334719257019,7.026441819475821,7.026441819475821,120,768,0.5731015256481191,0.5740650991826368,0.32844535870020175,0.2596317350551398,0.5832058255956423,7.155299036203934e-12,0.08983244093950711,0.587957431678461,0.5975698076812745,1.6603720155464416e-12,0.10280431432784706,0.11259453319004252,0.6482434804611158,0.04946253003986109,0.04824491871937245,0.04240231697043354,0.05808549894523914,0.06392921672044241,0.16284238004081616,12,1.4419368726465946,2.6826812191358025,108,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
5,avg_from_wave_openness_score,()1,2.237553156280138,2.237553156280138,7.6037721996631396,7.603772199663139,120,768,nan,-0.19041099139318884,-0.028521803327404394,-0.0987938725360208,-0.0052927486742876005,0.037240834893755556,0.4946594835493646,-0.19968487599534393,0.07656455280995358,0.028770696720277558,0.5387107913151195,0.07784007237319109,0.5761689838686694,0.02921928584348831,0.08671857192776472,0.08015924606517,0.08920220100725346,0.08712347339019123,0.07158064045966085,12,0.09813799248554983,2.2209516820987654,108,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
row_id,outcome,model_controls,w/ lang.
