Namespace(lexinterface=False, toinitfile=None, frominitfile='', mysqlconfigfile='/home/ssubrahmanya/.my.cnf', dbengine='mysql', corpdb='ssubrahmanya', corptable='msg_essays_v9v11', correl_field='person_id', message_field='message', messageid_field='message_id', date_field='updated_time', lexicondb='dlatk_lexica', encoding='utf8mb4', useunicode=True, language='en', feattable='feat$roberta_ba_meL11con$msg_essays_v9v11$person_id', n=[1], metafeats=True, lextable='', wordTable=None, colloc_table='test_collocs', colloc_column='feat', feature_type_name=None, gzipcsv='', categories='', feat_blacklist='', feat_whitelist='', valuefunc=<function main.<locals>.<lambda> at 0x7fe69269a340>, lexvaluefunc=<function main.<locals>.<lambda> at 0x7fe69269a480>, pocc=0.01, pmi=3.0, minfeatsum=0, topicfile='', numtopicwords=15, topiclexicon='', topiclist='', topiclexmethod='csv_lik', weightedlexicon=False, numbins=None, flexiplotfile='', groupidrange=None, masktable=None, embmodel='bert-base-uncased', embclass=None, tokenizermodel=None, embaggs=['mean'], emblayeraggs=['concatenate'], transwordaggs=['mean'], emblayers=None, embnocontext=False, embtablename=None, batchsize=32, embkeepmsg=False, listfeattables=False, showtables=False, describetables=False, viewtables=False, createrandsample=None, createcopiedtable=None, extension=None, top_messages=False, outcometable='big5_person_id', outcomefields=['openness_score', 'conscientious_score', 'extravert_score', 'agreeable_score', 'neurotic_score'], outcomecontrols=[], cattobinfields=[], cattointfields=[], outcomeinteraction=[], fold_column='fold', test_folds=None, featnames=['honor'], groupfreqthresh=100, outputdir='.', outputname='ds4ud/results/big5_person_id_roberta-base_L11_ridgecv', maxtcwords=100, showfeatfreqs=True, tcfilter=True, featlabelmaptable='', featlabelmaplex='', bracketlabels='', compTagcloud=False, compTCsample1=[], compTCsample2=[], csv=True, pickle=False, sort=False, whitelist=False, blacklist=False, spearman=False, logisticReg=False, cohensd=False, IDP=False, auc=False, zScoreGroup=False, p_correction_method='BH', bonferroni=True, nvalue=True, confint=True, freq=True, tagcloudcolorscheme='multi', cleancloud=False, weightedsample='', low_variance_thresh=0.0, minabseffectsize=0.0, interactions=False, bootstrapp=0, maxP=0.05, groupswhere='', mediation=False, mediationboot=False, mediationbootnum=1000, outcomepathstarts=[], outcomemediators=[], feat_as_path_start=False, feat_as_outcome=False, feat_as_control=False, no_features=False, mediationcsv=False, mediationsummary=True, mediation_style='baron', adapttable=None, adaptcolumns=None, model='ridgecv', turn_off_backoff_model=False, combmodels=['ridgecv'], sparse=False, folds=5, outlier_to_mean=False, picklefile='', allcontrolsonly=True, nolang=False, controlcombosizes=[], res_controls=False, pred_csv=True, prob_csv=False, weightedeval=None, standardize=True, featureselection='', featureselectionstring='', train_bootstraps=None, train_bootstraps_ns=None, addngrams=False, addngramsfromtok=False, use_collocs=False, include_sub_collocs=False, colloc_pmi_thresh=3.0, addcharngrams=False, lowercaseonly=True, addlextable=False, addcorplextable=False, addphrasetable=False, addpostable=False, pos_ngram=False, addldafeattable=None, printtokenizedlines=None, printjoinedfeaturelines=None, addtopiclexfromtopicfile=False, addtimexdiff=False, addpostimexdiff=False, addwnnopos=False, addwnpos=False, addfkscore=False, addpnames=None, embaddfeat=False, sembaddfeat=False, lexicon_normalization=False, multicategory_normalization=False, addtokenized=False, addsenttokenized=False, addsentperrow=False, addparses=False, addsegmented=False, segmentationModel='ctb', addtweettok=False, addtweetpos=False, addldamsgs=None, addoutcomefeats=False, langfilter=[], lightenglishfilter=False, cleanmessages=False, deduplicate=False, spamfilter=None, addmessageid=None, ldamsgtbl='messages_en_lda$msgs_en_tok_a30', createdists=False, addner=False, ttestfeats=False, featoccfilter=False, combinefeattables=None, addfeatnorms=False, addstdfeats=False, featcollocfilter=False, createcollocscores=False, featcorrelfilter=False, maketopiclabelmap=False, tfidf=False, featgroupoutcomes=False, aggregategroup=False, archetypesimilarity=None, interpolategroup=None, printcsv=None, printfreqcsv=None, printnumgroups=False, densifytable=None, correlate=False, rmatrix=False, combormatrix=False, topicdupefilter=False, tagcloud=False, topictc=False, topictagcloudcolorscheme='blue', corptopictc=False, makewordclouds=False, maketopicwordclouds=False, makealltopicwordclouds=False, keepduplicates=False, useFeatTableFeats=False, outcomeWithOutcome=False, outcomeWithOutcomeOnly=False, outputInteractionTerms=False, interactionDdla=None, ddlaSignificance=0.001, ddlaFiles=None, ddlaTagcloud=False, multir=False, trainregression=False, testregression=False, combotestregression=True, predictregression=False, controladjustreg=False, testcombregression=[], predictrtofeats=None, predictRtoOutcomeTable=None, predictalltofeats=None, fsparams=False, kbest=None, pcacomp=None, adaptationfactors=None, factorselectiontype='rfe', numoffactors=None, pairedfactors=False, report=False, factoraddition=False, factoradaptation=False, residualizedfactoradaptation=False, trainclassifiers=False, testclassifiers=False, combotestclassifiers=False, predictclassifiers=False, roc=False, predictctofeats=None, predictprobstofeats=None, predictCtoOutcomeTable=None, regrToLex=None, classToLex=None, stratifyfolds=False, prefixsupergroups=False, trainclasstoreg=False, testclasstoreg=False, predictclasstoreg=False, reducertolexicon=None, supertopics=None, reducedlexicon=None, fitreducer=False, n_components=None, transformdrtofeats=None, cca=0, penaltyFeats=None, penaltyOutcomes=None, ccaOutcomesVsControls=False, ccaPermute=0, predictCcaCompsFromModel=False, newSQLtable=None, usexfeats=False, usexcontrols=False, savemodels=False, loadmodels=False, barplot=False, scatterplot=False, featflexibin=False, skipbinstep=False, preservebintable=False, descplot=False, loessplot='', estimate_lda_topics=False, mallet_path='/opt/mallet/bin/mallet', save_lda_files=None, lda_lexicon_name=None, no_lda_lexicon=False, num_topics=100, num_lda_threads=4, num_stopwords=50, extra_lda_stopwords=None, no_lda_stopping=False, lda_alpha=5.0, lda_beta=0.01, lda_iterations=1000, integrationmethod='', featureselectionparams=None)

row_id,outcome,model_controls,mae,mae_folds,mse,mse_folds,N,num_features,r,R,R2,R2_folds,r_folds,r_p,r_p_folds,rho,rho_folds,rho_p,rho_p_folds,se_mae_folds,se_mse_folds,se_R2_folds,se_r_folds,se_r_p_folds,se_rho_folds,se_rho_p_folds,se_train_mean_mae_folds,test_size,train_mean_mae,train_mean_mae_folds,train_size,{model_desc},{modelFS_desc},w/ lang.
1,agreeable_score,()1,1.9382991007779415,1.9405724917727007,5.800575735599495,5.808622565218452,401,768,0.28940955313075856,0.28644248461549876,0.08204929699270025,0.05985187396280277,0.3343819081121615,3.5446924568657476e-09,0.08450692126323525,0.3009669081644348,0.31738971332569166,7.68794471567035e-10,0.14880295435447982,0.07391905955735746,0.39629118981055367,0.024485454924377426,0.03680033403018757,0.03417898316392612,0.04402089779962292,0.07511908994080696,0.08086178261563265,40,0.619591874982558,2.027796744734537,361,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
2,conscientious_score,()1,2.164154944029485,2.1645785776773128,7.142820971126972,7.13514543946104,401,768,0.3011407423168968,0.2812697560033484,0.07911267564218316,0.06916228886771279,0.3265325115922781,7.50930030819351e-10,0.09935306375954525,0.28808697009990225,0.2976298783852165,4.2039507296400345e-09,0.14855503190604993,0.09678952801787949,0.5377192330129885,0.026038755305396843,0.0354301523817304,0.04231022834658804,0.0377633664669697,0.0629649683538131,0.09274483941042493,40,0.885356735881985,2.24952589791254,361,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
row_id,outcome,model_controls,w/ lang.
row_id,outcome,model_controls,mae,mae_folds,mse,mse_folds,N,num_features,r,R,R2,R2_folds,r_folds,r_p,r_p_folds,rho,rho_folds,rho_p,rho_p_folds,se_mae_folds,se_mse_folds,se_R2_folds,se_r_folds,se_r_p_folds,se_rho_folds,se_rho_p_folds,se_train_mean_mae_folds,test_size,train_mean_mae,train_mean_mae_folds,train_size,{model_desc},{modelFS_desc},w/ lang.
3,extravert_score,()1,2.592886647521539,2.5922768073839637,10.660673726811094,10.65942526666302,401,768,0.13491526546349558,0.10750761500372186,0.011557887283788482,-0.009793481695386196,0.17540141187966313,0.006817641277622046,0.3657700250730814,0.13612239200653128,0.1838183209782776,0.006332323475820272,0.35666908189898094,0.0825193421127278,0.6992961054109854,0.026844028022584673,0.05197519172229616,0.10699288785137676,0.05602373552933663,0.10632424448539024,0.0720562612114351,40,0.5557812839944232,2.619938019530415,361,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
4,neurotic_score,()1,2.2911526773268687,2.2967220090237523,8.26690889399429,8.299624547421146,401,768,0.3708927082994879,0.37082032130879655,0.13750771069555912,0.11135065790668275,0.42131666175705035,1.5964738086369043e-14,0.019756872313259972,0.38333758659904765,0.40151942588181405,1.7424803811906203e-15,0.0360037598761412,0.07395529032028263,0.4574909396184399,0.02001230721148447,0.029815688802536888,0.007397929808782121,0.032674856325209584,0.01850814194493697,0.08336133484637301,40,0.9051736661930894,2.4833444121864243,361,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
5,openness_score,()1,2.287379396454634,2.286245193915238,7.985052931822083,7.983412523359789,401,768,0.14039579920609113,0.1402738536639248,0.019676754021728193,0.010671693003183403,0.1495841100245321,0.004853335926252009,0.3873397246353605,0.1486117405608046,0.159344310038161,0.0028521406603623342,0.3997912794441556,0.0776863147837016,0.4939573995136521,0.016601888937740852,0.04518797656778736,0.07960829413706183,0.0483421492228284,0.0917644210203494,0.07553729913121619,40,0.3367735757975355,2.3058539392664965,361,"RidgeCV(alphas=array([1.e+03, 1.e-01, 1.e+00, 1.e+01, 1.e+02, 1.e+04, 1.e+05]))",None,1
