Namespace(lexinterface=False, toinitfile=None, frominitfile='', mysqlconfigfile='/home/ssubrahmanya/.my.cnf', dbengine='mysql', corpdb='ssubrahmanya', corptable='msg_essays', correl_field='user_id', message_field='message', messageid_field='message_id', date_field='updated_time', lexicondb='dlatk_lexica', encoding='utf8mb4', useunicode=True, language='en', feattable='feat$roberta_ba_meL11con$msg_essays$user_id', n=[1], metafeats=True, lextable='', wordTable=None, colloc_table='test_collocs', colloc_column='feat', feature_type_name=None, gzipcsv='', categories='', feat_blacklist='', feat_whitelist='', valuefunc=<function main.<locals>.<lambda> at 0x7f6ebd73d1c0>, lexvaluefunc=<function main.<locals>.<lambda> at 0x7f6ebd73d300>, pocc=0.01, pmi=3.0, minfeatsum=0, topicfile='', numtopicwords=15, topiclexicon='', topiclist='', topiclexmethod='csv_lik', weightedlexicon=False, numbins=None, flexiplotfile='', groupidrange=None, masktable=None, embmodel='bert-base-uncased', embclass=None, tokenizermodel=None, embaggs=['mean'], emblayeraggs=['concatenate'], transwordaggs=['mean'], emblayers=None, embnocontext=False, embtablename=None, batchsize=32, embkeepmsg=False, listfeattables=False, showtables=False, describetables=False, viewtables=False, createrandsample=None, createcopiedtable=None, extension=None, top_messages=False, outcometable='big5_user_id', outcomefields=['avg_from_wave_openness_score', 'avg_from_wave_conscientious_score', 'avg_from_wave_extravert_score', 'avg_from_wave_agreeable_score', 'avg_from_wave_neurotic_score'], outcomecontrols=[], cattobinfields=[], cattointfields=[], outcomeinteraction=[], fold_column='fold', test_folds=None, featnames=['honor'], groupfreqthresh=0, outputdir='.', outputname='/chronos_data/ssubrahmanya/summary-mem/output/big5_user_id_roberta-base_L11_ridgecv', maxtcwords=100, showfeatfreqs=True, tcfilter=True, featlabelmaptable='', featlabelmaplex='', bracketlabels='', compTagcloud=False, compTCsample1=[], compTCsample2=[], csv=True, pickle=False, sort=False, whitelist=False, blacklist=False, spearman=False, logisticReg=False, cohensd=False, IDP=False, auc=False, zScoreGroup=False, p_correction_method='BH', bonferroni=True, nvalue=True, confint=True, freq=True, tagcloudcolorscheme='multi', cleancloud=False, weightedsample='', low_variance_thresh=0.0, minabseffectsize=0.0, interactions=False, bootstrapp=0, maxP=0.05, groupswhere='', mediation=False, mediationboot=False, mediationbootnum=1000, outcomepathstarts=[], outcomemediators=[], feat_as_path_start=False, feat_as_outcome=False, feat_as_control=False, no_features=False, mediationcsv=False, mediationsummary=True, mediation_style='baron', adapttable=None, adaptcolumns=None, model='ridgecv', turn_off_backoff_model=False, combmodels=['ridgecv'], sparse=False, folds=5, outlier_to_mean=False, picklefile='', allcontrolsonly=True, nolang=False, controlcombosizes=[], res_controls=False, pred_csv=True, prob_csv=False, weightedeval=None, standardize=True, featureselection='', featureselectionstring='', train_bootstraps=None, train_bootstraps_ns=None, addngrams=False, addngramsfromtok=False, use_collocs=False, include_sub_collocs=False, colloc_pmi_thresh=3.0, addcharngrams=False, lowercaseonly=True, addlextable=False, addcorplextable=False, addphrasetable=False, addpostable=False, pos_ngram=False, addldafeattable=None, printtokenizedlines=None, printjoinedfeaturelines=None, addtopiclexfromtopicfile=False, addtimexdiff=False, addpostimexdiff=False, addwnnopos=False, addwnpos=False, addfkscore=False, addpnames=None, embaddfeat=False, sembaddfeat=False, lexicon_normalization=False, multicategory_normalization=False, addtokenized=False, addsenttokenized=False, addsentperrow=False, addparses=False, addsegmented=False, segmentationModel='ctb', addtweettok=False, addtweetpos=False, addldamsgs=None, addoutcomefeats=False, langfilter=[], lightenglishfilter=False, cleanmessages=False, deduplicate=False, spamfilter=None, addmessageid=None, ldamsgtbl='messages_en_lda$msgs_en_tok_a30', createdists=False, addner=False, ttestfeats=False, featoccfilter=False, combinefeattables=None, addfeatnorms=False, addstdfeats=False, featcollocfilter=False, createcollocscores=False, featcorrelfilter=False, maketopiclabelmap=False, tfidf=False, featgroupoutcomes=False, aggregategroup=False, archetypesimilarity=None, interpolategroup=None, printcsv=None, printfreqcsv=None, printnumgroups=False, densifytable=None, correlate=False, rmatrix=False, combormatrix=False, topicdupefilter=False, tagcloud=False, topictc=False, topictagcloudcolorscheme='blue', corptopictc=False, makewordclouds=False, maketopicwordclouds=False, makealltopicwordclouds=False, keepduplicates=False, useFeatTableFeats=False, outcomeWithOutcome=False, outcomeWithOutcomeOnly=False, outputInteractionTerms=False, interactionDdla=None, ddlaSignificance=0.001, ddlaFiles=None, ddlaTagcloud=False, multir=False, trainregression=False, testregression=False, combotestregression=True, predictregression=False, controladjustreg=False, testcombregression=[], predictrtofeats=None, predictRtoOutcomeTable=None, predictalltofeats=None, fsparams=False, kbest=None, pcacomp=None, adaptationfactors=None, factorselectiontype='rfe', numoffactors=None, pairedfactors=False, report=False, factoraddition=False, factoradaptation=False, residualizedfactoradaptation=False, trainclassifiers=False, testclassifiers=False, combotestclassifiers=False, predictclassifiers=False, roc=False, predictctofeats=None, predictprobstofeats=None, predictCtoOutcomeTable=None, regrToLex=None, classToLex=None, stratifyfolds=False, prefixsupergroups=False, trainclasstoreg=False, testclasstoreg=False, predictclasstoreg=False, reducertolexicon=None, supertopics=None, reducedlexicon=None, fitreducer=False, n_components=None, transformdrtofeats=None, cca=0, penaltyFeats=None, penaltyOutcomes=None, ccaOutcomesVsControls=False, ccaPermute=0, predictCcaCompsFromModel=False, newSQLtable=None, usexfeats=False, usexcontrols=False, savemodels=False, loadmodels=False, barplot=False, scatterplot=False, featflexibin=False, skipbinstep=False, preservebintable=False, descplot=False, loessplot='', estimate_lda_topics=False, mallet_path='/opt/mallet/bin/mallet', save_lda_files=None, lda_lexicon_name=None, no_lda_lexicon=False, num_topics=100, num_lda_threads=4, num_stopwords=50, extra_lda_stopwords=None, no_lda_stopping=False, lda_alpha=5.0, lda_beta=0.01, lda_iterations=1000, integrationmethod='', featureselectionparams=None)

Id,avg_from_wave_agreeable_score__withLanguage,avg_from_wave_agreeable_score_trues,avg_from_wave_conscientious_score__withLanguage,avg_from_wave_conscientious_score_trues,avg_from_wave_extravert_score__withLanguage,avg_from_wave_extravert_score_trues,avg_from_wave_neurotic_score__withLanguage,avg_from_wave_neurotic_score_trues,avg_from_wave_openness_score__withLanguage,avg_from_wave_openness_score_trues
1029,15.54292891680359,16.5,16.08992508822084,13.0,14.431150571148704,11.0,10.702052060030564,12.5,13.74570937291109,11.5
1032,11.32844153575798,15.5,12.86188774706044,16.0,9.823214731063318,12.5,15.825428786798541,10.5,14.795870017372483,10.0
1115,11.834088163967085,13.0,14.713955390015027,6.0,13.157282792165333,10.0,14.98934609016775,19.0,13.629213227550398,19.0
118,14.264187995364281,14.25,14.622869875186268,13.5,14.626787293864602,15.25,13.702948018663141,13.0,13.822986573022927,13.75
1180,14.519993179075838,13.0,15.360179294532442,19.0,13.518227959469947,7.5,11.906246174033225,11.5,13.698919759802301,14.5
1195,15.678712817660365,15.0,16.941405477034287,17.6667,13.300829353313803,12.6667,10.938339187969873,11.6667,13.63247982595419,11.0
1208,14.678147826779067,15.6667,15.257105708576361,14.0,13.989552482670591,15.0,10.735920597450308,12.3333,13.732548144999297,18.3333
1221,14.52577855178142,17.5,15.793548853357537,17.5,13.555868450058895,18.5,11.164917125173236,7.5,13.575798396394259,12.5
1237,13.094821585006,16.0,14.43848147182758,15.0,12.841918774464416,18.0,12.791445325305471,10.5,13.803962687402665,16.0
1247,13.05891396764501,14.25,13.695549379887407,15.0,12.871233032563621,14.75,15.303477604285487,17.75,13.837170485937692,16.0
125,12.692733706092332,16.25,14.130363257585893,15.25,13.45362963752817,9.5,14.408311468539964,15.0,13.783661076061222,12.75
1254,12.505307477371074,12.0,11.850764000625809,11.75,11.861797506062926,14.25,16.373552047056563,15.0,14.694042772483314,13.5
1268,14.482495913196534,15.2,15.469500063853287,15.0,13.29175305597815,10.8,12.363793324585256,12.8,13.587008452597843,14.8
1271,13.44162475907518,17.0,15.133959671103547,18.5,11.721720585081187,10.5,14.2005699275751,9.5,13.77672487003294,14.0
1358,13.863320969795552,8.0,14.783098806237124,18.0,13.169766339372542,8.0,14.761246028331914,16.0,13.707625143487729,16.0
1363,14.469273083609874,14.5,14.421610921696312,19.0,13.598939495693372,10.5,12.167406540371262,13.5,13.710592708854849,8.5
1370,14.9629583659632,11.25,15.824580333593785,11.5,13.372937188136767,19.0,12.843420902019517,16.25,13.674309837773286,12.0
1396,15.027987021754088,17.3333,16.286929981675705,18.6667,13.838857289682254,16.6667,10.28449804027288,9.0,13.58722191036953,16.6667
1410,14.047501652980097,12.0,16.388769748969708,13.5,12.890732919848482,12.5,12.885520892143326,13.5,13.78494420586898,10.5
1431,14.695361356862833,13.3333,15.177533975462403,18.0,14.165904813407947,13.3333,10.616798636246731,11.3333,13.844262030536635,14.6667
1482,12.971936522269315,12.5,14.807275956346462,14.0,13.440617232712869,14.0,13.662036584252604,17.5,13.757259072799995,16.5
1487,14.497252179191067,19.25,15.309951231805046,17.75,15.0671209667367,11.0,12.188513704070555,10.75,14.000042952056365,10.25
150,13.823311396880959,12.0,15.44798928845168,12.0,13.257032206388285,15.0,11.71801474771875,14.5,13.573178812122512,13.5
1509,15.322186917728736,14.0,15.768968838627364,16.6667,14.260630609520337,13.0,10.421658938716908,13.6667,13.815765856019361,10.0
1532,14.856220728969811,15.5,15.549942849540743,17.0,13.59386455857288,10.5,9.369935664265437,12.5,13.742665045485934,16.0
1535,16.269037971088416,16.0,17.70447325057838,14.0,13.705190847633727,15.0,9.611012391851489,9.5,13.630386577811505,15.5
1549,14.259572391104813,15.75,14.464808216323874,17.5,14.517377048438618,16.5,9.594645750556909,9.5,13.844168329474899,16.0
1558,13.629633191022721,16.5,14.646531079350103,15.5,13.351874735247728,16.5,13.115204017967526,13.5,13.606622651763713,18.0
1582,14.545447750407833,18.5,15.795202487781836,17.0,13.978308126823455,14.5,11.74794928736644,9.5,13.793705715589532,16.0
159,14.109435592883711,18.0,14.63181198609927,17.0,13.655110423641988,12.0,12.152639110372382,11.0,13.814085233200396,6.0
1591,13.727253596913886,14.5,14.257928758753412,10.5,13.633152066563323,9.5,13.847290336718235,13.5,13.694377410196065,14.5
1595,13.562419594323536,12.0,14.700993986179041,15.5,12.199995781936158,14.5,13.825448799860418,15.0,13.861596894638518,7.5
1596,15.99032304401996,15.0,15.8669968202589,14.3333,14.360367281721297,12.6667,9.223810925590389,8.3333,13.697191239971993,15.6667
16,14.861025715092193,13.0,15.69800980190816,16.5,14.574821152285166,19.0,12.49678292734841,10.0,13.813415615286488,13.0
1607,14.294274590615245,10.0,15.01818288943662,14.0,13.483174632106797,13.0,13.814841426849355,19.0,13.726939079575656,18.0
1639,15.594299381644568,11.0,17.465227605795487,11.5,13.766253018403987,18.0,11.148822456054049,12.5,13.650327649877411,18.75
1641,14.835925616131242,12.0,15.363096638968486,16.0,13.764065965549321,12.0,11.228212451855448,14.3333,13.666953817374187,12.6667
1643,13.19130623402386,14.0,13.973639749927338,16.0,13.4694448610458,14.6667,15.712978044046213,10.3333,13.658419801830645,15.3333
1644,14.401639083959891,13.5,15.009078989515842,16.0,13.943594327434708,15.5,11.167936982646793,7.0,13.861191912449454,12.5
1664,13.883627165023945,13.0,14.374372305075248,14.0,13.685803370305038,8.3333,13.24549322213346,14.6667,13.835168218857243,14.3333
1672,13.41835914475224,12.25,15.21459825621459,11.25,13.057598612969246,6.75,14.589082150447128,14.5,13.751682790629307,10.25
1677,14.989081446373168,16.6,16.287667053724764,17.2,15.161410333616931,19.0,11.28646674454339,7.0,13.540072029844948,18.4
1680,14.595591472565872,16.25,15.384790298917087,16.5,13.735329022221073,19.75,12.102183737797937,10.25,13.589971366269197,18.0
1713,13.790877329522507,12.6667,15.643336141841681,18.6667,13.419481175996493,17.0,13.978646653928028,12.3333,13.78602953876462,13.3333
1739,14.264293136569435,11.2,14.946985939515637,10.6,14.027204879837791,11.2,13.687940893336709,14.2,13.749319782094883,15.0
1791,14.313406106539455,15.5,16.140768497213056,17.0,12.784549124589343,14.5,13.298898299587826,14.25,13.640823513122292,17.25
181,14.078195178982169,13.5,14.85222516510274,17.5,13.630058960169377,13.5,11.542206197340624,11.5,13.711344832564501,15.5
1872,16.065586456315078,16.75,16.636445496144646,14.5,14.82845154613475,16.0,9.682086189520096,8.0,13.721608857867905,16.25
1889,14.1077520985994,14.5,15.078847859284533,16.0,12.917160686078214,16.0,12.315406765289103,13.0,13.800690889026207,9.0
